1,-0.505429351105855,-0.212725206873379,-0.00432622041379391,-0.306109116337273,0.321230034372296,0.229132093790533,0.705610204010608,-0.206048215415442,-0.01936826325266,0.525438885260046,0.388296106965534,-0.30457497602933
-0.505429351105855,1,0.397370507493941,-0.278705855561814,0.205728104136688,-0.650792561806486,-0.423721965594263,-0.684812628727733,-0.454972552190908,-0.364608741906245,-0.696211881449816,-0.342039426696067,0.16647420452826
-0.212725206873379,0.397370507493941,1,-0.244529436898824,-0.433993867814805,-0.1347878637014,0.314065345101427,-0.238007469563561,0.0197274370394979,0.0194432797833296,-0.452108714033321,0.179876014002062,-0.263110310361953
-0.00432622041379391,-0.278705855561814,-0.244529436898824,1,-0.0134248604809346,0.400185518942304,-0.0266518655207294,0.168466712461193,-0.0309367088068417,-0.307675918782366,0.0990259918838501,-0.162815424999883,0.714283755713442
-0.306109116337273,0.205728104136688,-0.433993867814805,-0.0134248604809346,1,-0.360687361989136,-0.610859743576491,-0.456413353200964,-0.0311044416722538,-0.122691980925171,-0.0786643103943626,-0.685577011897301,0.604990833145226
0.321230034372296,-0.650792561806486,-0.1347878637014,0.400185518942304,-0.360687361989136,1,0.781629951197846,0.517905722195165,0.351298582944633,-0.0316972841174943,0.541976077389241,0.425160116018311,0.0156123467158513
0.229132093790533,-0.423721965594263,0.314065345101427,-0.0266518655207294,-0.610859743576491,0.781629951197846,1,0.457246923173029,0.269765595431853,0.122607408206724,0.262530476382806,0.681949087963899,-0.387643289679725
0.705610204010608,-0.684812628727733,-0.238007469563561,0.168466712461193,-0.456413353200964,0.517905722195165,0.457246923173029,1,0.0223013610592693,0.038013984751972,0.622372785471701,0.628235819889133,-0.243101626180505
-0.206048215415442,-0.454972552190908,0.0197274370394979,-0.0309367088068417,-0.0311044416722538,0.351298582944633,0.269765595431853,0.0223013610592693,1,0.416514612896056,0.365701650129832,0.146202889389618,-0.112840861364507
-0.01936826325266,-0.364608741906245,0.0194432797833296,-0.307675918782366,-0.122691980925171,-0.0316972841174943,0.122607408206724,0.038013984751972,0.416514612896056,1,0.113892277140566,0.235021554650826,-0.445846379103215
0.525438885260046,-0.696211881449816,-0.452108714033321,0.0990259918838501,-0.0786643103943626,0.541976077389241,0.262530476382806,0.622372785471701,0.365701650129832,0.113892277140566,1,0.171820609678763,-0.0910844724641034
0.388296106965534,-0.342039426696067,0.179876014002062,-0.162815424999883,-0.685577011897301,0.425160116018311,0.681949087963899,0.628235819889133,0.146202889389618,0.235021554650826,0.171820609678763,1,-0.541189045992957
-0.30457497602933,0.16647420452826,-0.263110310361953,0.714283755713442,0.604990833145226,0.0156123467158513,-0.387643289679725,-0.243101626180505,-0.112840861364507,-0.445846379103215,-0.0910844724641034,-0.541189045992957,1
