2004.0,130.0
2005.0,151.0
2006.0,135.0
2007.0,146.0
2008.0,134.0
2009.0,128.0
2010.0,102.0
2011.0,109.0
2012.0,114.0
2013.0,279.0
2014.0,490.0
2015.0,545.0
2016.0,421.0
2017.0,419.0
2018.0,424.0
2019.0,514.0
2020.0,621.0
2021.0,591.0
2022.0,642.0
