2004.0,349.0
2005.0,429.0
2006.0,169.0
2007.0,262.0
2008.0,375.0
2009.0,477.0
2010.0,472.0
2011.0,382.0
2012.0,410.0
2013.0,392.0
2014.0,593.0
2015.0,620.0
2016.0,474.0
2017.0,464.0
2018.0,579.0
2019.0,608.0
2020.0,573.0
2021.0,513.0
2022.0,538.0
